user_id,age,gender,location,days,timeslot,gameid,gener,0
465,29,3,6,1,3,14,4,1
465,29,3,6,1,4,1,1,1
465,29,3,6,1,5,5,2,1
465,29,3,6,1,6,4,1,1
465,29,3,6,1,7,1,1,1
465,29,3,6,1,8,14,4,1
465,29,3,6,1,9,12,4,1
465,29,3,6,2,1,19,6,1
465,29,3,6,2,2,10,3,1
465,29,3,6,2,3,16,5,1
465,29,3,6,2,4,9,3,1
465,29,3,6,2,5,11,3,1
465,29,3,6,2,6,10,3,1
465,29,3,6,2,7,18,6,1
465,29,3,6,2,8,5,2,1
465,29,3,6,2,9,16,5,1
465,29,3,6,3,1,11,3,1
465,29,3,6,3,2,14,4,1
465,29,3,6,3,3,12,4,1
465,29,3,6,3,4,18,6,1
465,29,3,6,3,5,15,5,1
465,29,3,6,3,6,17,5,1
465,29,3,6,3,7,17,5,1
465,29,3,6,3,8,4,1,1
465,29,3,6,3,9,17,5,1
465,29,3,6,4,1,11,3,1
465,29,3,6,4,2,8,2,1
465,29,3,6,4,3,5,2,1
465,29,3,6,4,4,6,2,1
465,29,3,6,4,5,2,1,1
465,29,3,6,4,6,9,3,1
465,29,3,6,4,7,11,3,1
465,29,3,6,4,8,6,2,1
465,29,3,6,4,9,2,1,1
465,29,3,6,5,1,6,2,1
465,29,3,6,5,2,19,6,1
465,29,3,6,5,3,14,4,1
465,29,3,6,5,4,20,6,1
465,29,3,6,5,5,15,5,1
465,29,3,6,5,6,13,4,1
465,29,3,6,5,7,20,6,1
465,29,3,6,5,8,12,4,1
465,29,3,6,5,9,16,5,1
465,29,3,6,6,1,8,2,1
465,29,3,6,6,2,6,2,1
465,29,3,6,6,3,20,6,1
465,29,3,6,6,4,19,6,1
465,29,3,6,6,5,14,4,1
465,29,3,6,6,6,2,1,1
465,29,3,6,6,7,5,2,1
465,29,3,6,6,8,3,1,1
465,29,3,6,6,9,3,1,1
465,29,3,6,7,1,1,1,1
465,29,3,6,7,2,6,2,1
465,29,3,6,7,3,8,2,1
465,29,3,6,7,4,12,4,1
465,29,3,6,7,5,8,2,1
465,29,3,6,7,6,18,6,1
465,29,3,6,7,7,4,1,1
465,29,3,6,7,8,19,6,1
465,29,3,6,7,9,2,1,1
465,29,3,6,8,1,3,1,1
465,29,3,6,8,2,8,2,1
465,29,3,6,8,3,14,4,1
465,29,3,6,8,4,5,2,1
465,29,3,6,8,5,14,4,1
465,29,3,6,8,6,15,5,1
465,29,3,6,8,7,4,1,1
465,29,3,6,8,8,13,4,1
465,29,3,6,8,9,3,1,1
465,29,3,6,9,1,16,5,1
465,29,3,6,9,2,10,3,1
465,29,3,6,9,3,1,1,1
465,29,3,6,9,4,5,2,1
465,29,3,6,9,5,14,4,1
465,29,3,6,9,6,3,1,1
465,29,3,6,9,7,13,4,1
465,29,3,6,9,8,5,2,1
465,29,3,6,9,9,1,1,1
465,29,3,6,10,1,11,3,1
465,29,3,6,10,2,8,2,1
465,29,3,6,10,3,16,5,1
465,29,3,6,10,4,16,5,1
465,29,3,6,10,5,9,3,1
465,29,3,6,10,6,16,5,1
465,29,3,6,10,7,11,3,1
465,29,3,6,10,8,20,6,1
465,29,3,6,10,9,6,2,1
466,22,2,8,1,1,3,1,1
466,22,2,8,1,2,4,1,1
466,22,2,8,1,3,2,1,1
466,22,2,8,1,4,19,6,1
466,22,2,8,1,5,8,2,1
466,22,2,8,1,6,16,5,1
466,22,2,8,1,7,5,2,1
466,22,2,8,1,8,11,3,1
466,22,2,8,1,9,18,6,1
466,22,2,8,2,1,18,6,1
466,22,2,8,2,2,17,5,1
466,22,2,8,2,3,9,3,1
466,22,2,8,2,4,6,2,1
466,22,2,8,2,5,5,2,1
466,22,2,8,2,6,6,2,1
466,22,2,8,2,7,14,4,1
466,22,2,8,2,8,7,2,1
466,22,2,8,2,9,5,2,1
466,22,2,8,3,1,17,5,1
466,22,2,8,3,2,6,2,1
466,22,2,8,3,3,11,3,1
466,22,2,8,3,4,12,4,1
466,22,2,8,3,5,6,2,1
466,22,2,8,3,6,13,4,1
466,22,2,8,3,7,11,3,1
466,22,2,8,3,8,14,4,1
466,22,2,8,3,9,9,3,1
466,22,2,8,4,1,20,6,1
466,22,2,8,4,2,6,2,1
466,22,2,8,4,3,7,2,1
466,22,2,8,4,4,14,4,1
466,22,2,8,4,5,15,5,1
466,22,2,8,4,6,5,2,1
466,22,2,8,4,7,1,1,1
466,22,2,8,4,8,13,4,1
466,22,2,8,4,9,14,4,1
466,22,2,8,5,1,4,1,1
466,22,2,8,5,2,3,1,1
466,22,2,8,5,3,18,6,1
466,22,2,8,5,4,8,2,1
466,22,2,8,5,5,11,3,1
466,22,2,8,5,6,5,2,1
466,22,2,8,5,7,15,5,1
466,22,2,8,5,8,9,3,1
466,22,2,8,5,9,2,1,1
466,22,2,8,6,1,18,6,1
466,22,2,8,6,2,17,5,1
466,22,2,8,6,3,18,6,1
466,22,2,8,6,4,3,1,1
466,22,2,8,6,5,8,2,1
466,22,2,8,6,6,8,2,1
466,22,2,8,6,7,14,4,1
466,22,2,8,6,8,18,6,1
466,22,2,8,6,9,4,1,1
466,22,2,8,7,1,6,2,1
466,22,2,8,7,2,1,1,1
466,22,2,8,7,3,12,4,1
466,22,2,8,7,4,6,2,1
466,22,2,8,7,5,5,2,1
466,22,2,8,7,6,2,1,1
466,22,2,8,7,7,17,5,1
466,22,2,8,7,8,19,6,1
466,22,2,8,7,9,10,3,1
466,22,2,8,8,1,18,6,1
466,22,2,8,8,2,8,2,1
466,22,2,8,8,3,12,4,1
466,22,2,8,8,4,17,5,1
466,22,2,8,8,5,19,6,1
466,22,2,8,8,6,17,5,1
466,22,2,8,8,7,8,2,1
466,22,2,8,8,8,4,1,1
466,22,2,8,8,9,5,2,1
466,22,2,8,9,1,17,5,1
466,22,2,8,9,2,11,3,1
466,22,2,8,9,3,18,6,1
466,22,2,8,9,4,14,4,1
466,22,2,8,9,5,2,1,1
466,22,2,8,9,6,2,1,1
466,22,2,8,9,7,13,4,1
466,22,2,8,9,8,10,3,1
466,22,2,8,9,9,15,5,1
466,22,2,8,10,1,5,2,1
466,22,2,8,10,2,6,2,1
466,22,2,8,10,3,19,6,1
466,22,2,8,10,4,8,2,1
466,22,2,8,10,5,13,4,1
466,22,2,8,10,6,13,4,1
466,22,2,8,10,7,11,3,1
466,22,2,8,10,8,19,6,1
466,22,2,8,10,9,7,2,1
467,22,3,17,1,1,17,5,1
467,22,3,17,1,2,19,6,1
467,22,3,17,1,3,12,4,1
467,22,3,17,1,4,13,4,1
467,22,3,17,1,5,15,5,1
467,22,3,17,1,6,5,2,1
467,22,3,17,1,7,15,5,1
467,22,3,17,1,8,1,1,1
467,22,3,17,1,9,3,1,1
467,22,3,17,2,1,3,1,1
467,22,3,17,2,2,2,1,1
467,22,3,17,2,3,20,6,1
467,22,3,17,2,4,12,4,1
467,22,3,17,2,5,11,3,1
467,22,3,17,2,6,8,2,1
467,22,3,17,2,7,18,6,1
467,22,3,17,2,8,13,4,1
467,22,3,17,2,9,2,1,1
467,22,3,17,3,1,18,6,1
467,22,3,17,3,2,9,3,1
467,22,3,17,3,3,3,1,1
467,22,3,17,3,4,5,2,1
467,22,3,17,3,5,5,2,1
467,22,3,17,3,6,9,3,1
467,22,3,17,3,7,11,3,1
467,22,3,17,3,8,11,3,1
467,22,3,17,3,9,5,2,1
467,22,3,17,4,1,13,4,1
467,22,3,17,4,2,5,2,1
467,22,3,17,4,3,3,1,1
467,22,3,17,4,4,13,4,1
467,22,3,17,4,5,14,4,1
467,22,3,17,4,6,1,1,1
467,22,3,17,4,7,9,3,1
467,22,3,17,4,8,13,4,1
467,22,3,17,4,9,13,4,1
467,22,3,17,5,1,13,4,1
467,22,3,17,5,2,3,1,1
467,22,3,17,5,3,5,2,1
467,22,3,17,5,4,9,3,1
467,22,3,17,5,5,13,4,1
467,22,3,17,5,6,9,3,1
467,22,3,17,5,7,9,3,1
467,22,3,17,5,8,3,1,1
467,22,3,17,5,9,19,6,1
467,22,3,17,6,1,5,2,1
467,22,3,17,6,2,7,2,1
467,22,3,17,6,3,15,5,1
467,22,3,17,6,4,9,3,1
467,22,3,17,6,5,12,4,1
467,22,3,17,6,6,10,3,1
467,22,3,17,6,7,9,3,1
467,22,3,17,6,8,3,1,1
467,22,3,17,6,9,8,2,1
467,22,3,17,7,1,1,1,1
467,22,3,17,7,2,5,2,1
467,22,3,17,7,3,20,6,1
467,22,3,17,7,4,19,6,1
467,22,3,17,7,5,7,2,1
467,22,3,17,7,6,13,4,1
467,22,3,17,7,7,10,3,1
467,22,3,17,7,8,10,3,1
467,22,3,17,7,9,12,4,1
467,22,3,17,8,1,4,1,1
467,22,3,17,8,2,7,2,1
467,22,3,17,8,3,16,5,1
467,22,3,17,8,4,12,4,1
467,22,3,17,8,5,10,3,1
467,22,3,17,8,6,5,2,1
467,22,3,17,8,7,6,2,1
467,22,3,17,8,8,15,5,1
467,22,3,17,8,9,15,5,1
467,22,3,17,9,1,9,3,1
467,22,3,17,9,2,1,1,1
467,22,3,17,9,3,15,5,1
467,22,3,17,9,4,14,4,1
467,22,3,17,9,5,4,1,1
467,22,3,17,9,6,8,2,1
467,22,3,17,9,7,14,4,1
467,22,3,17,9,8,7,2,1
467,22,3,17,9,9,3,1,1
467,22,3,17,10,1,18,6,1
467,22,3,17,10,2,18,6,1
467,22,3,17,10,3,19,6,1
467,22,3,17,10,4,3,1,1
467,22,3,17,10,5,19,6,1
467,22,3,17,10,6,19,6,1
467,22,3,17,10,7,8,2,1
467,22,3,17,10,8,3,1,1
467,22,3,17,10,9,4,1,1
468,30,1,13,1,1,7,2,1
468,30,1,13,1,2,8,2,1
468,30,1,13,1,3,14,4,1
468,30,1,13,1,4,12,4,1
468,30,1,13,1,5,16,5,1
468,30,1,13,1,6,3,1,1
468,30,1,13,1,7,13,4,1
468,30,1,13,1,8,5,2,1
468,30,1,13,1,9,4,1,1
468,30,1,13,2,1,13,4,1
468,30,1,13,2,2,5,2,1
468,30,1,13,2,3,19,6,1
468,30,1,13,2,4,20,6,1
468,30,1,13,2,5,12,4,1
468,30,1,13,2,6,8,2,1
468,30,1,13,2,7,13,4,1
468,30,1,13,2,8,6,2,1
468,30,1,13,2,9,5,2,1
468,30,1,13,3,1,19,6,1
468,30,1,13,3,2,6,2,1
468,30,1,13,3,3,8,2,1
468,30,1,13,3,4,7,2,1
468,30,1,13,3,5,6,2,1
468,30,1,13,3,6,20,6,1
468,30,1,13,3,7,17,5,1
468,30,1,13,3,8,20,6,1
468,30,1,13,3,9,15,5,1
468,30,1,13,4,1,5,2,1
468,30,1,13,4,2,7,2,1
468,30,1,13,4,3,14,4,1
468,30,1,13,4,4,14,4,1
468,30,1,13,4,5,8,2,1
468,30,1,13,4,6,5,2,1
468,30,1,13,4,7,14,4,1
468,30,1,13,4,8,7,2,1
468,30,1,13,4,9,15,5,1
468,30,1,13,5,1,15,5,1
468,30,1,13,5,2,13,4,1
468,30,1,13,5,3,5,2,1
468,30,1,13,5,4,1,1,1
468,30,1,13,5,5,13,4,1
468,30,1,13,5,6,5,2,1
468,30,1,13,5,7,19,6,1
468,30,1,13,5,8,18,6,1
468,30,1,13,5,9,14,4,1
468,30,1,13,6,1,5,2,1
468,30,1,13,6,2,17,5,1
468,30,1,13,6,3,10,3,1
468,30,1,13,6,4,18,6,1
468,30,1,13,6,5,12,4,1
468,30,1,13,6,6,12,4,1
468,30,1,13,6,7,8,2,1
468,30,1,13,6,8,20,6,1
468,30,1,13,6,9,17,5,1
468,30,1,13,7,1,16,5,1
468,30,1,13,7,2,5,2,1
468,30,1,13,7,3,4,1,1
468,30,1,13,7,4,7,2,1
468,30,1,13,7,5,10,3,1
468,30,1,13,7,6,7,2,1
468,30,1,13,7,7,10,3,1
468,30,1,13,7,8,14,4,1
468,30,1,13,7,9,14,4,1
468,30,1,13,8,1,4,1,1
468,30,1,13,8,2,6,2,1
468,30,1,13,8,3,7,2,1
468,30,1,13,8,4,15,5,1
468,30,1,13,8,5,11,3,1
468,30,1,13,8,6,4,1,1
468,30,1,13,8,7,10,3,1
468,30,1,13,8,8,1,1,1
468,30,1,13,8,9,10,3,1
468,30,1,13,9,1,3,1,1
468,30,1,13,9,2,12,4,1
468,30,1,13,9,3,10,3,1
468,30,1,13,9,4,6,2,1
468,30,1,13,9,5,9,3,1
468,30,1,13,9,6,4,1,1
468,30,1,13,9,7,11,3,1
468,30,1,13,9,8,1,1,1
468,30,1,13,9,9,6,2,1
468,30,1,13,10,1,18,6,1
468,30,1,13,10,2,5,2,1
468,30,1,13,10,3,8,2,1
468,30,1,13,10,4,5,2,1
468,30,1,13,10,5,7,2,1
468,30,1,13,10,6,9,3,1
468,30,1,13,10,7,15,5,1
468,30,1,13,10,8,8,2,1
468,30,1,13,10,9,17,5,1
469,20,2,15,1,1,12,4,1
469,20,2,15,1,2,9,3,1
469,20,2,15,1,3,8,2,1
469,20,2,15,1,4,17,5,1
469,20,2,15,1,5,10,3,1
469,20,2,15,1,6,12,4,1
469,20,2,15,1,7,16,5,1
469,20,2,15,1,8,16,5,1
469,20,2,15,1,9,9,3,1
469,20,2,15,2,1,18,6,1
469,20,2,15,2,2,4,1,1
469,20,2,15,2,3,10,3,1
469,20,2,15,2,4,19,6,1
469,20,2,15,2,5,7,2,1
469,20,2,15,2,6,3,1,1
469,20,2,15,2,7,9,3,1
469,20,2,15,2,8,3,1,1
469,20,2,15,2,9,17,5,1
469,20,2,15,3,1,4,1,1
469,20,2,15,3,2,3,1,1
469,20,2,15,3,3,8,2,1
469,20,2,15,3,4,13,4,1
469,20,2,15,3,5,12,4,1
469,20,2,15,3,6,2,1,1
469,20,2,15,3,7,13,4,1
469,20,2,15,3,8,19,6,1
469,20,2,15,3,9,12,4,1
469,20,2,15,4,1,3,1,1
469,20,2,15,4,2,3,1,1
469,20,2,15,4,3,1,1,1
469,20,2,15,4,4,6,2,1
469,20,2,15,4,5,20,6,1
469,20,2,15,4,6,8,2,1
469,20,2,15,4,7,16,5,1
469,20,2,15,4,8,17,5,1
469,20,2,15,4,9,9,3,1
469,20,2,15,5,1,20,6,1
469,20,2,15,5,2,5,2,1
469,20,2,15,5,3,16,5,1
469,20,2,15,5,4,11,3,1
469,20,2,15,5,5,12,4,1
469,20,2,15,5,6,1,1,1
469,20,2,15,5,7,15,5,1
469,20,2,15,5,8,14,4,1
469,20,2,15,5,9,8,2,1
469,20,2,15,6,1,19,6,1
469,20,2,15,6,2,19,6,1
469,20,2,15,6,3,15,5,1
469,20,2,15,6,4,9,3,1
469,20,2,15,6,5,13,4,1
469,20,2,15,6,6,5,2,1
469,20,2,15,6,7,8,2,1
469,20,2,15,6,8,4,1,1
469,20,2,15,6,9,12,4,1
469,20,2,15,7,1,3,1,1
469,20,2,15,7,2,8,2,1
469,20,2,15,7,3,19,6,1
469,20,2,15,7,4,12,4,1
469,20,2,15,7,5,16,5,1
469,20,2,15,7,6,18,6,1
469,20,2,15,7,7,5,2,1
469,20,2,15,7,8,9,3,1
469,20,2,15,7,9,4,1,1
469,20,2,15,8,1,14,4,1
469,20,2,15,8,2,1,1,1
469,20,2,15,8,3,6,2,1
469,20,2,15,8,4,11,3,1
469,20,2,15,8,5,7,2,1
469,20,2,15,8,6,16,5,1
469,20,2,15,8,7,20,6,1
469,20,2,15,8,8,10,3,1
469,20,2,15,8,9,19,6,1
469,20,2,15,9,1,18,6,1
469,20,2,15,9,2,20,6,1
469,20,2,15,9,3,2,1,1
469,20,2,15,9,4,10,3,1
469,20,2,15,9,5,1,1,1
469,20,2,15,9,6,20,6,1
469,20,2,15,9,7,19,6,1
469,20,2,15,9,8,15,5,1
469,20,2,15,9,9,5,2,1
469,20,2,15,10,1,13,4,1
469,20,2,15,10,2,13,4,1
469,20,2,15,10,3,5,2,1
469,20,2,15,10,4,16,5,1
469,20,2,15,10,5,1,1,1
469,20,2,15,10,6,3,1,1
469,20,2,15,10,7,1,1,1
469,20,2,15,10,8,3,1,1
469,20,2,15,10,9,4,1,1
470,20,3,15,1,1,14,4,1
470,20,3,15,1,2,17,5,1
470,20,3,15,1,3,9,3,1
470,20,3,15,1,4,18,6,1
470,20,3,15,1,5,15,5,1
470,20,3,15,1,6,2,1,1
470,20,3,15,1,7,20,6,1
470,20,3,15,1,8,2,1,1
470,20,3,15,1,9,19,6,1
470,20,3,15,2,1,19,6,1
470,20,3,15,2,2,20,6,1
470,20,3,15,2,3,18,6,1
470,20,3,15,2,4,19,6,1
470,20,3,15,2,5,10,3,1
470,20,3,15,2,6,9,3,1
470,20,3,15,2,7,16,5,1
470,20,3,15,2,8,3,1,1
470,20,3,15,2,9,8,2,1
470,20,3,15,3,1,4,1,1
470,20,3,15,3,2,15,5,1
470,20,3,15,3,3,9,3,1
470,20,3,15,3,4,16,5,1
470,20,3,15,3,5,9,3,1
470,20,3,15,3,6,19,6,1
470,20,3,15,3,7,17,5,1
470,20,3,15,3,8,13,4,1
470,20,3,15,3,9,8,2,1
470,20,3,15,4,1,13,4,1
470,20,3,15,4,2,3,1,1
470,20,3,15,4,3,19,6,1
470,20,3,15,4,4,17,5,1
470,20,3,15,4,5,6,2,1
470,20,3,15,4,6,16,5,1
470,20,3,15,4,7,18,6,1
470,20,3,15,4,8,10,3,1
470,20,3,15,4,9,1,1,1
470,20,3,15,5,1,2,1,1
470,20,3,15,5,2,7,2,1
470,20,3,15,5,3,14,4,1
470,20,3,15,5,4,1,1,1
470,20,3,15,5,5,19,6,1
470,20,3,15,5,6,20,6,1
470,20,3,15,5,7,3,1,1
470,20,3,15,5,8,11,3,1
470,20,3,15,5,9,20,6,1
470,20,3,15,6,1,7,2,1
470,20,3,15,6,2,11,3,1
470,20,3,15,6,3,19,6,1
470,20,3,15,6,4,10,3,1
470,20,3,15,6,5,8,2,1
470,20,3,15,6,6,3,1,1
470,20,3,15,6,7,2,1,1
470,20,3,15,6,8,3,1,1
470,20,3,15,6,9,13,4,1
470,20,3,15,7,1,2,1,1
470,20,3,15,7,2,1,1,1
470,20,3,15,7,3,9,3,1
470,20,3,15,7,4,8,2,1
470,20,3,15,7,5,6,2,1
470,20,3,15,7,6,7,2,1
470,20,3,15,7,7,12,4,1
470,20,3,15,7,8,4,1,1
470,20,3,15,7,9,20,6,1
470,20,3,15,8,1,2,1,1
470,20,3,15,8,2,17,5,1
470,20,3,15,8,3,5,2,1
470,20,3,15,8,4,1,1,1
470,20,3,15,8,5,14,4,1
470,20,3,15,8,6,7,2,1
470,20,3,15,8,7,3,1,1
470,20,3,15,8,8,10,3,1
470,20,3,15,8,9,14,4,1
470,20,3,15,9,1,3,1,1
470,20,3,15,9,2,11,3,1
470,20,3,15,9,3,5,2,1
470,20,3,15,9,4,5,2,1
470,20,3,15,9,5,9,3,1
470,20,3,15,9,6,9,3,1
470,20,3,15,9,7,5,2,1
470,20,3,15,9,8,4,1,1
470,20,3,15,9,9,8,2,1
470,20,3,15,10,1,7,2,1
470,20,3,15,10,2,5,2,1
470,20,3,15,10,3,9,3,1
470,20,3,15,10,4,17,5,1
470,20,3,15,10,5,13,4,1
470,20,3,15,10,6,12,4,1
470,20,3,15,10,7,6,2,1
470,20,3,15,10,8,9,3,1
470,20,3,15,10,9,20,6,1
471,27,1,12,1,1,3,1,1
471,27,1,12,1,2,8,2,1
471,27,1,12,1,3,1,1,1
471,27,1,12,1,4,15,5,1
471,27,1,12,1,5,10,3,1
471,27,1,12,1,6,14,4,1
471,27,1,12,1,7,17,5,1
471,27,1,12,1,8,11,3,1
471,27,1,12,1,9,13,4,1
471,27,1,12,2,1,4,1,1
471,27,1,12,2,2,2,1,1
471,27,1,12,2,3,6,2,1
471,27,1,12,2,4,14,4,1
471,27,1,12,2,5,5,2,1
471,27,1,12,2,6,9,3,1
471,27,1,12,2,7,5,2,1
471,27,1,12,2,8,2,1,1
471,27,1,12,2,9,17,5,1
471,27,1,12,3,1,13,4,1
471,27,1,12,3,2,18,6,1
471,27,1,12,3,3,17,5,1
471,27,1,12,3,4,6,2,1
471,27,1,12,3,5,15,5,1
471,27,1,12,3,6,11,3,1
471,27,1,12,3,7,14,4,1
471,27,1,12,3,8,20,6,1
471,27,1,12,3,9,3,1,1
471,27,1,12,4,1,13,4,1
471,27,1,12,4,2,8,2,1
471,27,1,12,4,3,1,1,1
471,27,1,12,4,4,13,4,1
471,27,1,12,4,5,13,4,1
471,27,1,12,4,6,10,3,1
471,27,1,12,4,7,12,4,1
471,27,1,12,4,8,8,2,1
471,27,1,12,4,9,1,1,1
471,27,1,12,5,1,15,5,1
471,27,1,12,5,2,1,1,1
471,27,1,12,5,3,7,2,1
471,27,1,12,5,4,12,4,1
471,27,1,12,5,5,1,1,1
471,27,1,12,5,6,8,2,1
471,27,1,12,5,7,9,3,1
471,27,1,12,5,8,17,5,1
471,27,1,12,5,9,17,5,1
471,27,1,12,6,1,16,5,1
471,27,1,12,6,2,17,5,1
471,27,1,12,6,3,11,3,1
471,27,1,12,6,4,2,1,1
471,27,1,12,6,5,18,6,1
471,27,1,12,6,6,19,6,1
471,27,1,12,6,7,15,5,1
471,27,1,12,6,8,1,1,1
471,27,1,12,6,9,9,3,1
471,27,1,12,7,1,8,2,1
471,27,1,12,7,2,10,3,1
471,27,1,12,7,3,6,2,1
471,27,1,12,7,4,2,1,1
471,27,1,12,7,5,12,4,1
471,27,1,12,7,6,19,6,1
471,27,1,12,7,7,5,2,1
471,27,1,12,7,8,20,6,1
471,27,1,12,7,9,4,1,1
471,27,1,12,8,1,9,3,1
471,27,1,12,8,2,3,1,1
471,27,1,12,8,3,14,4,1
471,27,1,12,8,4,20,6,1
471,27,1,12,8,5,11,3,1
471,27,1,12,8,6,1,1,1
471,27,1,12,8,7,12,4,1
471,27,1,12,8,8,10,3,1
471,27,1,12,8,9,19,6,1
471,27,1,12,9,1,9,3,1
471,27,1,12,9,2,9,3,1
471,27,1,12,9,3,8,2,1
471,27,1,12,9,4,15,5,1
471,27,1,12,9,5,8,2,1
471,27,1,12,9,6,14,4,1
471,27,1,12,9,7,1,1,1
471,27,1,12,9,8,1,1,1
471,27,1,12,9,9,19,6,1
471,27,1,12,10,1,14,4,1
471,27,1,12,10,2,18,6,1
471,27,1,12,10,3,10,3,1
471,27,1,12,10,4,15,5,1
471,27,1,12,10,5,7,2,1
471,27,1,12,10,6,12,4,1
471,27,1,12,10,7,13,4,1
471,27,1,12,10,8,7,2,1
471,27,1,12,10,9,3,1,1
472,23,3,5,1,1,5,2,1
472,23,3,5,1,2,5,2,1
472,23,3,5,1,3,11,3,1
472,23,3,5,1,4,19,6,1
472,23,3,5,1,5,7,2,1
472,23,3,5,1,6,14,4,1
472,23,3,5,1,7,19,6,1
472,23,3,5,1,8,16,5,1
472,23,3,5,1,9,4,1,1
472,23,3,5,2,1,4,1,1
472,23,3,5,2,2,18,6,1
472,23,3,5,2,3,1,1,1
472,23,3,5,2,4,15,5,1
472,23,3,5,2,5,2,1,1
472,23,3,5,2,6,20,6,1
472,23,3,5,2,7,16,5,1
472,23,3,5,2,8,14,4,1
472,23,3,5,2,9,9,3,1
472,23,3,5,3,1,15,5,1
472,23,3,5,3,2,4,1,1
472,23,3,5,3,3,1,1,1
472,23,3,5,3,4,10,3,1
472,23,3,5,3,5,9,3,1
472,23,3,5,3,6,11,3,1
472,23,3,5,3,7,7,2,1
472,23,3,5,3,8,10,3,1
472,23,3,5,3,9,19,6,1
472,23,3,5,4,1,13,4,1
472,23,3,5,4,2,4,1,1
472,23,3,5,4,3,20,6,1
472,23,3,5,4,4,3,1,1
472,23,3,5,4,5,19,6,1
472,23,3,5,4,6,12,4,1
472,23,3,5,4,7,18,6,1
472,23,3,5,4,8,15,5,1
472,23,3,5,4,9,12,4,1
472,23,3,5,5,1,10,3,1
472,23,3,5,5,2,5,2,1
472,23,3,5,5,3,11,3,1
472,23,3,5,5,4,20,6,1
472,23,3,5,5,5,20,6,1
472,23,3,5,5,6,14,4,1
472,23,3,5,5,7,15,5,1
472,23,3,5,5,8,5,2,1
472,23,3,5,5,9,16,5,1
472,23,3,5,6,1,10,3,1
472,23,3,5,6,2,14,4,1
472,23,3,5,6,3,19,6,1
472,23,3,5,6,4,13,4,1
472,23,3,5,6,5,10,3,1
472,23,3,5,6,6,4,1,1
472,23,3,5,6,7,14,4,1
472,23,3,5,6,8,6,2,1
472,23,3,5,6,9,7,2,1
472,23,3,5,7,1,18,6,1
472,23,3,5,7,2,2,1,1
472,23,3,5,7,3,7,2,1
472,23,3,5,7,4,10,3,1
472,23,3,5,7,5,3,1,1
472,23,3,5,7,6,3,1,1
472,23,3,5,7,7,8,2,1
472,23,3,5,7,8,1,1,1
472,23,3,5,7,9,19,6,1
472,23,3,5,8,1,17,5,1
472,23,3,5,8,2,10,3,1
472,23,3,5,8,3,7,2,1
472,23,3,5,8,4,2,1,1
472,23,3,5,8,5,4,1,1
472,23,3,5,8,6,20,6,1
472,23,3,5,8,7,14,4,1
472,23,3,5,8,8,20,6,1
472,23,3,5,8,9,2,1,1
472,23,3,5,9,1,5,2,1
472,23,3,5,9,2,17,5,1
472,23,3,5,9,3,19,6,1
472,23,3,5,9,4,9,3,1
472,23,3,5,9,5,6,2,1
472,23,3,5,9,6,10,3,1
472,23,3,5,9,7,6,2,1
472,23,3,5,9,8,9,3,1
472,23,3,5,9,9,10,3,1
472,23,3,5,10,1,17,5,1
472,23,3,5,10,2,19,6,1
472,23,3,5,10,3,12,4,1
472,23,3,5,10,4,16,5,1
472,23,3,5,10,5,1,1,1
472,23,3,5,10,6,10,3,1
472,23,3,5,10,7,16,5,1
472,23,3,5,10,8,6,2,1
472,23,3,5,10,9,5,2,1
473,27,2,6,1,1,17,5,1
473,27,2,6,1,2,6,2,1
473,27,2,6,1,3,14,4,1
473,27,2,6,1,4,1,1,1
473,27,2,6,1,5,19,6,1
473,27,2,6,1,6,12,4,1
473,27,2,6,1,7,20,6,1
473,27,2,6,1,8,17,5,1
473,27,2,6,1,9,11,3,1
473,27,2,6,2,1,17,5,1
473,27,2,6,2,2,11,3,1
473,27,2,6,2,3,17,5,1
473,27,2,6,2,4,14,4,1
473,27,2,6,2,5,5,2,1
473,27,2,6,2,6,9,3,1
473,27,2,6,2,7,14,4,1
473,27,2,6,2,8,2,1,1
473,27,2,6,2,9,2,1,1
473,27,2,6,3,1,15,5,1
473,27,2,6,3,2,18,6,1
473,27,2,6,3,3,8,2,1
473,27,2,6,3,4,5,2,1
473,27,2,6,3,5,1,1,1
473,27,2,6,3,6,3,1,1
473,27,2,6,3,7,19,6,1
473,27,2,6,3,8,5,2,1
473,27,2,6,3,9,11,3,1
473,27,2,6,4,1,2,1,1
473,27,2,6,4,2,7,2,1
473,27,2,6,4,3,17,5,1
473,27,2,6,4,4,8,2,1
473,27,2,6,4,5,10,3,1
473,27,2,6,4,6,3,1,1
473,27,2,6,4,7,1,1,1
473,27,2,6,4,8,12,4,1
473,27,2,6,4,9,9,3,1
473,27,2,6,5,1,19,6,1
473,27,2,6,5,2,11,3,1
473,27,2,6,5,3,13,4,1
473,27,2,6,5,4,17,5,1
473,27,2,6,5,5,9,3,1
473,27,2,6,5,6,7,2,1
473,27,2,6,5,7,6,2,1
473,27,2,6,5,8,20,6,1
473,27,2,6,5,9,19,6,1
473,27,2,6,6,1,2,1,1
473,27,2,6,6,2,12,4,1
473,27,2,6,6,3,12,4,1
473,27,2,6,6,4,13,4,1
473,27,2,6,6,5,19,6,1
473,27,2,6,6,6,17,5,1
473,27,2,6,6,7,3,1,1
473,27,2,6,6,8,16,5,1
473,27,2,6,6,9,11,3,1
473,27,2,6,7,1,8,2,1
473,27,2,6,7,2,4,1,1
473,27,2,6,7,3,19,6,1
473,27,2,6,7,4,11,3,1
